bodyId,type,instance
910315,IN14A090,IN14A090_R
910452,SNxx04,
910455,"SNta04,SNta11",
910456,SNxx14,
910459,"SNta02,SNta09",
910460,"SNta02,SNta09",
910566,SNta37,
910588,IN27X003,IN27X003_R
910608,SNta42,
910704,SNta20,
910747,IN14A052,IN14A052_R
910773,IN12B079_b,IN12B079_b_R
910789,SNxx06,
911051,SNta32,
911140,LgLG3,LgLG3_R
911242,SNxx01,
911276,SNta37,
911279,"SNta02,SNta09",
911325,SNta30,
911397,SNta37,
911410,SNta29,
911534,,
911535,,
911587,"SNta02,SNta09",
911588,"SNta02,SNta09",
911681,SNta23,
911686,SNta11,
911726,"SNta04,SNta11",
911765,SNta20,
911768,,
911814,SNta18,
911856,SNxx01,
911874,SNxx01,
911912,LgLG3,LgLG3_L
911920,"SNta02,SNta09",
911960,SNta20,
911962,,
912023,SNta29,
912079,IN01A012,IN01A012_L
912110,"SNta02,SNta09",
912176,SNta42,
912205,SNta19,
912219,SNta31,
912224,"SNta25,SNta30",
912230,IN08A041,IN08A041_R
912242,"SNta02,SNta09",
912258,SNxx04,
912259,SNta04,
912272,"SNta04,SNta11",
912325,SNxx01,
912333,SNta20,
912337,IN13A060,IN13A060_L
912343,,
912350,"SNta02,SNta09",
912389,SNta26,
912414,SNta29,
912420,SNxx03,
912422,"SNta02,SNta09",
912626,LgLG3,LgLG3_R
912718,"SNta02,SNta09",
912752,SNta32,
912811,SNxx14,
912819,SNta35,
912824,SNta34,
912865,SNta37,
912899,"SNta04,SNta11",
912923,"SNta02,SNta09",
912966,IN08A007,IN08A007_R
913075,SNta31,
913107,SNta33,
913108,SNta37,
913111,SNta32,
913178,SNta36,
913276,SNxx04,
913292,SNta34,
913303,SNxx04,
913736,IN13A058,IN13A058_L
913743,SNta20,
914444,SNxx22,
914449,WG2,WG2_L
914475,,
914493,SNta37,
914495,SNxx03,
914537,SNxx04,
914538,,
914646,SNta42,
914648,SNta42,
914689,SNta36,
914811,,
914843,,
914844,,
915077,,
915153,SNxx06,
915422,AN05B036,AN05B036_L
918547,BM_InOm,BM_InOm_L
918564,,
918972,BM_InOm,BM_InOm_L
919591,"SNta11,SNta14",
919615,"SNta04,SNta11",
920112,INXXX252,INXXX252_R
922277,BM_InOm,BM_InOm_R
923092,BM_vOcci_vPoOr,BM_vOcci_vPoOr_L
923154,BM_InOm,BM_InOm_R
923762,,
924807,SNta04,
925148,SNta18,
927735,"SNta11,SNta14",
928274,INXXX003,INXXX003_L
928563,,
929968,BM_Vib,BM_Vib_L
932493,IN08B003,IN08B003_L
932790,ANXXX092,ANXXX092_R
933241,IN01A031,IN01A031_L
933400,SNta39,
933483,,
933729,IN17A023,IN17A023_L
934425,BM_InOm,BM_InOm_L
934619,SNta35,
935251,SNta41,
935606,SNta39,
935828,SNta05,
936056,SNta43,
936114,IN14A036,IN14A036_L
936341,,
936461,SNxx04,
936489,SNta43,
936568,SNta44,
936578,SNta29,
936595,LgLG3,LgLG3_R
936612,SNta20,
936661,IN03A095,IN03A095_L
936687,SNta32,
937641,IN03A093,IN03A093_L
937647,SNta18,
937664,SNta42,
939916,INXXX396,INXXX396_R
940354,IN01B034,IN01B034_R
942159,,
942401,,
942571,IN23B040,IN23B040_L
943174,JO-FV,JO-FV_R
944585,BM_Taste,BM_Taste_L
944698,,
945500,,
946195,IN01B008,IN01B008_L
946314,SNta31,
946555,BM_InOm,BM_InOm_R
946727,BM_InOm,BM_InOm_R
946736,,
946742,BM_InOm,BM_InOm_R
952874,,
954670,,
954981,,
956305,,
102317176,BM_InOm,BM_InOm_L
104545248,BM_InOm,BM_InOm_R
104750295,,
106822444,,
107950049,BM_MaPa,BM_MaPa_R
108845011,BM_InOm,BM_InOm_R
111856637,BM_InOm,BM_InOm_R
112819175,BM_InOm,BM_InOm_R
117934614,BM_InOm,BM_InOm_R
123414448,BM_InOm,BM_InOm_L
124407427,BM_InOm,BM_InOm_R
126095791,JO-FV,JO-FV_R
127863962,BM_InOm,BM_InOm_R
127876221,BM_InOm,BM_InOm_L
133706517,BM_InOm,BM_InOm_R
133806888,BM_vOcci_vPoOr,BM_vOcci_vPoOr_R
135620134,,
139120582,BM_InOm,BM_InOm_R
139392329,BM_InOm,BM_InOm_R
143552024,BM_InOm,BM_InOm_R
144349898,BM_InOm,BM_InOm_R
150910063,BM_InOm,BM_InOm_R
156149822,BM_InOm,BM_InOm_R
161158793,BM_InOm,BM_InOm_R
169418449,BM_InOm,BM_InOm_L
170873459,BM_InOm,BM_InOm_R
176066484,JO-FV,JO-FV_R
177312535,BM_InOm,BM_InOm_R
181175800,BM_InOm,BM_InOm_L
181393272,,
182225468,BM_InOm,BM_InOm_R
182763658,BM_Taste,BM_Taste_R
200257103,,
205095020,JO-FV,JO-FV_R
208549821,BM_InOm,BM_InOm_R
235833925,BM_InOm,BM_InOm_R
240968228,BM_InOm,BM_InOm_R
241120188,BM_InOm,BM_InOm_R
247617314,,
255290209,,
255871078,,
261053804,BM_InOm,BM_InOm_R
264483828,BM_InOm,BM_InOm_R
269477486,,
281132698,BM_InOm,BM_InOm_L
282917265,BM_InOm,BM_InOm_L
289728837,BM_InOm,BM_InOm_R
294476068,BM_InOm,BM_InOm_R
305221249,,
312249030,,
315327503,BM_InOm,BM_InOm_R
316798582,BM_InOm,BM_InOm_R
317492635,BM_InOm,BM_InOm_R
317827504,BM_vOcci_vPoOr,BM_vOcci_vPoOr_R
323027797,BM_InOm,BM_InOm_R
327128397,BM_InOm,BM_InOm_L
332893667,,
346154680,,
346302680,BM_InOm,BM_InOm_R
348644043,JO-FV,JO-FV_R
348727044,BM_InOm,BM_InOm_R
352588695,,
353379798,,
353565022,BM_InOm,BM_InOm_R
358291260,,
362462060,BM_InOm,BM_InOm_R
367193015,JO-A4,JO-A4_R
373002260,,
374021034,,
385740173,BM_InOm,BM_InOm_R
389008491,BM_InOm,BM_InOm_R
389697874,BM_InOm,BM_InOm_R
392026170,AN12B060,AN12B060_R
411645324,BM_InOm,BM_InOm_R
418396583,,
427746981,,
427967297,,
429419771,,
430021571,,
431996224,,
433716189,,
434293335,,
435061915,,
442999519,AN12B055,AN12B055_R
444042647,BM_InOm,BM_InOm_R
444123857,,
453797081,,
467996711,BM_InOm,BM_InOm_R
491318618,BM_InOm,BM_InOm_L
492683804,BM_InOm,BM_InOm_R
495695380,BM_InOm,BM_InOm_L
503037465,,
513817019,BM_InOm,BM_InOm_R
514281417,BM_InOm,BM_InOm_R
530608288,,
534051638,BM_InOm,BM_InOm_R
534464626,JO-FV,JO-FV_R
537961211,,
538006820,BM_InOm,BM_InOm_R
538594156,BM,BM_L
551654866,,
552083077,,
554861230,BM_InOm,BM_InOm_R
556095667,,
562562374,BM,BM_L
572507724,BM_vOcci_vPoOr,BM_vOcci_vPoOr_R
580715604,,
584834432,,
588988993,BM,BM_L
591826527,BM_InOm,BM_InOm_R
599670920,BM_InOm,BM_InOm_L
604542768,BM_InOm,BM_InOm_R
606196441,BM_Taste,BM_Taste_L
628764882,BM_InOm,BM_InOm_R
633180218,,
634745126,BM,BM_L
635767367,BM_InOm,BM_InOm_R
636897890,,
639242246,JO-FV,JO-FV_L
647109191,BM_InOm,BM_InOm_L
650502050,,
662431464,BM_InOm,BM_InOm_R
666356211,,
667166374,BM_InOm,BM_InOm_R
667666105,BM_InOm,BM_InOm_R
673961277,,
676072635,BM_InOm,BM_InOm_R
685660517,BM_InOm,BM_InOm_R
688790200,BM_InOm,BM_InOm_R
690982737,,
694421624,BM_InOm,BM_InOm_R
705008006,,
708394906,,
721209677,BM_InOm,BM_InOm_R
732273595,BM_InOm,BM_InOm_L
743521261,BM_InOm,BM_InOm_L
748540956,,
758650542,BM_Taste,BM_Taste_L
762295104,JO-FV,JO-FV_R
767079370,BM_InOm,BM_InOm_L
769920792,BM_InOm,BM_InOm_R
770655232,,
771888448,,
777358703,BM_InOm,BM_InOm_L
781222433,,
786800673,BM_InOm,BM_InOm_R
791272384,BM_InOm,BM_InOm_R
793720445,JO-FV,JO-FV_L
794490506,BM_InOm,BM_InOm_R
804697244,BM_vOcci_vPoOr,BM_vOcci_vPoOr_R
807951731,,
820624394,BM_InOm,BM_InOm_R
821352405,,
823394995,,
824754191,BM_InOm,BM_InOm_R
828816343,BM_InOm,BM_InOm_L
836685304,BM_InOm,BM_InOm_R
837029745,BM_InOm,BM_InOm_L
839090650,JO-FV,JO-FV_R
844532042,BM_InOm,BM_InOm_R
845011371,BM_InOm,BM_InOm_R
846255116,BM_InOm,BM_InOm_R
861386036,BM_InOm,BM_InOm_R
875537740,,
877030517,BM_InOm,BM_InOm_L
879530032,BM,BM_R
887216393,,
896439219,,
896481080,BM_InOm,BM_InOm_R
900440422,,
910534796,BM_InOm,BM_InOm_R
910782577,,
923862580,BM_InOm,BM_InOm_L
949337522,BM_InOm,BM_InOm_R
952273252,BM_InOm,BM_InOm_R
967170040,BM_InOm,BM_InOm_R
967488899,,
968216254,BM_InOm,BM_InOm_R
970677838,,
972803028,BM_InOm,BM_InOm_R
973999354,BM_InOm,BM_InOm_L
975904445,JO-FV,JO-FV_L
981789985,,
987117568,JO-FV,JO-FV_L
987123564,BM_InOm,BM_InOm_L
998876561,,
1002521225,BM_InOm,BM_InOm_R
1003173964,BM_InOm,BM_InOm_R
1003434338,,
1004255645,BM_InOm,BM_InOm_R
1004482257,BM_InOm,BM_InOm_R
1005073791,BM_InOm,BM_InOm_R
1021259500,BM_InOm,BM_InOm_R
1023184841,BM_InOm,BM_InOm_R
1034904746,BM_InOm,BM_InOm_R
1037284613,BM_InOm,BM_InOm_L
1050112921,IN03A059,IN03A059_R
1050135559,IN08B055,IN08B055_L
1050198989,SNta37,
1050213678,SNch01,
1050229344,SNta44,
1050931796,SNta29,
1051168067,SNta30,
1051816135,INXXX238,INXXX238_R
1053125857,SNta20,
1054499659,IN12B011,IN12B011_R
1055139746,SNta29,
1055278121,AN12B011,AN12B011_R
1058082355,LgLG3,
1061389617,SNta34,
1064464421,SNta20,
1064623201,SNta36,
1064876188,SNta28,
1068978878,SNxxxx,
1069765108,SNxx22,
1076768749,SNta20,
1078333410,SNta37,
1079514751,SNta29,
1085870101,SNta20,
1104442587,,
1109005654,,
1113419354,,
1115836524,LgLG3,LgLG3_L
1127183799,SNta20,
1255339972,SNta42,
1273331360,SNxx22,
1399810824,SNta34,
